allnow, title, follow, score, count, view_6, danmaku, reply, coin, share, like, view_5, danmaku, reply, coin, share, like, view_4, danmaku, reply, coin, share, like, view_3, danmaku, reply, coin, share, like, view_PV2, danmaku, reply, coin, share, like, view_2, danmaku, reply, coin, share, like, view_PV1, danmaku, reply, coin, share, like, view_1, danmaku, reply, coin, share, like, 
8, 28228266, 862998, 9.8, 23487, 946215, 21440, 9596, 13083, 148, 1902, 663120, 18316, 870, 5338, 70, 1455, 684780, 24373, 1246, 5202, 44, 1377, 798662, 21337, 2168, 5170, 63, 1585, 374150, 429, 2623, 2140, 98, 234, 850465, 24039, 3050, 5435, 61, 1333, 374150, 429, 2623, 2140, 98, 234, 3245472, 54457, 11161, 17236, 481, 1675, 

allnow, title, follow, score, count, view_5, danmaku, reply, coin, share, like, view_4, danmaku, reply, coin, share, like, view_3, danmaku, reply, coin, share, like, view_2, danmaku, reply, coin, share, like, view_PV, danmaku, reply, coin, share, like, view_1, danmaku, reply, coin, share, like, 
6, 28228168, 966275, 7.4, 12721, 954810, 38518, 4061, 5717, 45, 2095, 1883934, 35881, 4244, 5085, 74, 1942, 2438098, 54631, 9321, 8453, 53, 1898, 2564961, 59106, 6787, 8698, 84, 2014, 815237, 485, 1857, 875, 20, 200, 5706173, 154900, 16382, 20289, 291, 2522, 

allnow, title, follow, score, count, view_5, danmaku, reply, coin, share, like, view_4, danmaku, reply, coin, share, like, view_3, danmaku, reply, coin, share, like, view_2, danmaku, reply, coin, share, like, view_PV, danmaku, reply, coin, share, like, view_1, danmaku, reply, coin, share, like, 
6, 28228368, 397186, 9.7, 3738, 145889, 2780, 1005, 2232, 70, 2018, 278976, 7289, 1489, 2689, 82, 1993, 355631, 7176, 1171, 3368, 66, 1807, 476037, 7026, 1564, 3585, 53, 2176, 289468, 261, 760, 539, 9, 216, 1416298, 16033, 3530, 8785, 88, 28, 

allnow, title, follow, score, count, view_5, danmaku, reply, coin, share, like, view_4, danmaku, reply, coin, share, like, view_SP, danmaku, reply, coin, share, like, view_3, danmaku, reply, coin, share, like, view_2, danmaku, reply, coin, share, like, view_PV, danmaku, reply, coin, share, like, view_1, danmaku, reply, coin, share, like, 
7, 28228265, 389285, 8.1, 1837, 94201, 1205, 434, 385, 24, 1936, 167727, 1877, 629, 557, 36, 1969, 47811, 87, 178, 86, 2, 139, 261743, 2524, 777, 1123, 33, 1627, 462527, 8370, 1129, 1649, 37, 2020, 443195, 1121, 1287, 755, 34, 251, 1653770, 24243, 3935, 4737, 105, 17, 

allnow, title, follow, score, count, view_5, danmaku, reply, coin, share, like, view_4, danmaku, reply, coin, share, like, view_3, danmaku, reply, coin, share, like, view_2, danmaku, reply, coin, share, like, view_PV, danmaku, reply, coin, share, like, view_1, danmaku, reply, coin, share, like, 
6, 28228332, 1021198, 9.3, 8574, 438767, 11435, 2886, 4502, 48, 2096, 1040290, 21515, 3516, 11311, 64, 1891, 1600598, 25382, 5644, 10547, 75, 1757, 1939671, 36207, 7986, 13175, 135, 2085, 641905, 823, 1854, 1858, 58, 227, 4513118, 70260, 11607, 32572, 294, 2852, 

allnow, title, follow, score, count, view_12, danmaku, reply, coin, share, like, view_11, danmaku, reply, coin, share, like, view_10, danmaku, reply, coin, share, like, view_9, danmaku, reply, coin, share, like, view_8, danmaku, reply, coin, share, like, view_7, danmaku, reply, coin, share, like, view_6, danmaku, reply, coin, share, like, view_5, danmaku, reply, coin, share, like, view_4, danmaku, reply, coin, share, like, view_3, danmaku, reply, coin, share, like, view_2, danmaku, reply, coin, share, like, view_1, danmaku, reply, coin, share, like, view_PV, danmaku, reply, coin, share, like, 
